904.629,1028.4,1196.26,1058.04,943.558,644.279
905.566,1019.6,1187.23,1048.93,928.765,620.403
907.55,1023.44,1187.27,1046.9,921.875,612.716
909.767,1028.79,1189.84,1048.41,919.312,609.677
911.066,1032.44,1192.24,1050.84,919.483,608.391
912.51,1036.22,1194.99,1053.75,921.788,610.161
914.116,1040.43,1198.47,1056.38,926.899,612.815
918.396,1042.99,1200.57,1058.1,930.355,611.688
919.736,1045.1,1202.37,1059.9,933.431,612.123
919.57,1046.87,1203.91,1061.01,934.253,611.645
919.496,1048.04,1204.96,1061.42,934.496,612.548
921.554,1050.06,1206.84,1062.71,934.441,611.554
922.846,1051.4,1207.53,1062.6,934.004,611.886
923.948,1052.46,1208.21,1062.95,933.237,611.776
924.039,1053.59,1208.59,1063.04,932.772,611.724
924.038,1054.3,1209.38,1063.34,932.181,611.868
925.877,1055.32,1209.86,1063.92,932.989,612.664
927.439,1055.91,1209.76,1063.76,932.369,612.442
928.823,1056.59,1210.7,1063.66,931.67,612.96
929.92,1057.47,1211.33,1063.92,932.7,614.833
930.77,1057.91,1211.64,1063.9,932.658,613.992
932.692,1058.38,1211.18,1063.54,931.647,612.134
933.582,1058.79,1211.09,1063.58,931.794,612.409
934.139,1059,1210.47,1063.86,931.951,612.905
934.937,1059.74,1210.55,1064,932.501,614.57
936.367,1060.67,1211,1064.16,932.766,614.6
936.853,1061.33,1211.05,1063.85,933.925,616.211
937.799,1061.92,1211.64,1063.82,934.488,615.385
939.549,1063.11,1212.19,1064.71,936.65,617.663
942.18,1064.18,1212.94,1065.43,938.347,619.245
942.716,1064.45,1213.62,1065.92,941.546,620.959
943.201,1065.3,1214.47,1067.82,948.107,624.089
943.355,1066.12,1215.9,1068.77,951.755,623.383
943.895,1067.38,1217.56,1069.94,954.961,623.523
944.935,1068.91,1219.04,1070.14,956.889,624.24
946.534,1069.77,1219.91,1070.9,959.169,626.693
948.082,1070.06,1220.49,1071.95,962.682,628.516
948.199,1070.4,1219.99,1072.42,964.374,627.837
949.327,1070.77,1220.57,1072.27,964.669,627.339
951.125,1071.94,1221.77,1071.99,963.543,625.899
952.191,1072.16,1221.81,1072.47,964.45,629.17
953.92,1072.4,1222.37,1073.11,966.143,630.976
955.555,1073.21,1223.15,1074.49,969.049,632.708
956.175,1073.25,1223.38,1074.95,971.352,632.726
956.089,1073.87,1224.18,1075.57,973.811,633.075
956.603,1073.85,1224.76,1076.63,976.814,635.024
958.634,1073.93,1224,1077.04,978.636,632.954
960.768,1074.25,1224.06,1077.34,980.098,631.903
963.526,1074.7,1223.99,1077.3,979.076,629.987
965.172,1075.07,1224.05,1077.37,978.898,631.26
965.571,1072.18,1215.36,1069.13,968.297,627.302
