220	0.5610056667	0.1787746667	0.7564006667	0.6175403667	0.2781067667	-0.5547429967
225	0.5715556667	0.1673688	0.7001536667	0.5956504	0.2348504333	-0.5572264667
230	0.5611066667	0.3168796667	0.709404	0.6203697667	0.2440176	-0.5872173333
235	0.5108943333	0.15185	0.6904503333	0.6101653333	0.1758649333	-0.5281125633
240	0.557881	0.1848248667	0.734454	0.6127094333	0.2012845	-0.6006533333
245	0.532749	0.1604746667	0.735087	0.629787	0.1971872667	-0.6855553333
250	0.5556346667	0.1612548667	0.7270516667	0.5746933667	0.2123189	-0.6473556667
255	0.556134	0.2077536667	0.7705516667	0.5787045533	0.206633	-0.6082183333
260	0.5587833333	0.129444	0.6588376667	0.6012077333	0.1869412233	-0.6474236667
265	0.470472	0.1429854667	0.6918713333	0.526551	0.1550673067	-0.6106813333
270	0.404163	0.1310432	0.581092	0.526861	0.15534328	-0.6319763333
275	0.4859403333	0.117673	0.629243	0.5428895533	0.14055039	-0.6227973333
280	0.4528896667	0.1285367667	0.6292073333	0.5357863333	0.1347633533	-0.6999806667
285	0.4231196667	0.1417321533	0.5414926667	0.5331726333	0.1745021	-0.6270473333
290	0.4469096667	0.1059696333	0.582876	0.5221293333	0.0876789333	-0.720432
295	0.4116323333	0.1135361333	0.5526973333	0.5368794	0.1015539333	-0.624266
300	0.4304403333	0.0466811333	0.5376073333	0.5327817333	0.0796091313	-0.6496596333
305	0.4877826667	0.0769853	0.7298076667	0.5124446667	0.099844	-0.7081203333
310	0.4255073333	0.0059301667	0.5289006667	0.5269030667	0.0850277333	-0.6648443333
315	0.3520013333	0.0309906	0.568802	0.5289485533	0.1081722667	-0.7158186667
320	0.3621776667	0.0426909	0.517402	0.498749	0.0553223	-0.7273006667
325	0.4944423333	0.0478666667	0.563328	0.4901483333	0.0939103	-0.7664966667
330	0.3088673333	0.0031036667	0.551018	0.4791	0.0875785333	-0.7456226667
335	0.4062576667	-0.0029312133	0.520419	0.43442	0.1139045333	-0.7471816667
340	0.323632	-0.0316747	0.5376453333	0.4351446667	0.0852510333	-0.767748
345	0.3756636667	0.119408	0.435751	0.4285286667	0.0595921667	-0.7321206667
350	0.435105	0.0201555	0.5291806667	0.4507536667	0.0113040333	-0.7058513333
355	0.248886	0.0228355	0.4406606667	0.4446183333	0.0008845	-0.7338486667
360	0.4234806667	0.0315613667	0.4685326667	0.448036	0.0525362333	-0.7640463333
