1095.49,1261.05,1440,1265.21,1194.68,859.446
1095.36,1262.61,1440.99,1266.55,1200.7,861.368
1095.51,1263.23,1441.43,1267.42,1205.74,862.187
1095.41,1264.74,1442.47,1268.37,1208.92,863.425
1096.09,1265.33,1443.13,1268.96,1208.77,864.156
1096.05,1265.59,1443.19,1268.69,1207.11,864.314
1096.24,1266.15,1443.47,1268.85,1206.1,866.141
1096.22,1267.31,1444.69,1269.88,1209.96,870.546
1097.07,1269.16,1446.21,1271.95,1217.73,876.305
1098.48,1271.08,1447.9,1273.88,1224.84,877.734
1099.64,1272.81,1449.04,1274.82,1230.4,879.97
1098.98,1273.8,1449.81,1275.74,1233.19,879.561
1099.02,1274,1449.63,1275.15,1230.44,875.879
1100.24,1273.95,1449.69,1274.87,1226.37,876.163
1101.33,1274.02,1449.45,1275.05,1226.51,881.659
1101.69,1274.26,1449.47,1275.54,1229.93,886.193
1101.1,1274.92,1450.01,1276.29,1233.6,888.941
1100.75,1275.17,1450.1,1276.79,1236.89,889.894
1100.78,1276.71,1451.22,1278.01,1240.68,893.818
1101.18,1277.75,1451.94,1278.19,1239.11,890.762
1101.79,1277.58,1451.59,1277.57,1232.28,888.175
1102.95,1277.4,1451.43,1277.28,1230.01,892.554
1103.7,1277.71,1451.68,1277.69,1231.49,896.614
1104.02,1277.98,1452.43,1278.46,1234.11,899.427
1104.46,1279.03,1453.28,1279.52,1238.76,903.845
1104.46,1280.33,1453.87,1280.32,1242.45,905.247
1103.73,1280.51,1453.26,1280.35,1239.87,901.86
1103.91,1280.08,1453.18,1279.64,1233.62,901.117
1104.85,1279.66,1452.56,1278.5,1230.07,904.04
1106,1279.65,1452.74,1279.35,1232.3,908.148
1105.67,1279.96,1452.86,1279.55,1234.23,909.664
1107.17,1281.42,1454.29,1280.94,1237.29,918.639
1115.29,1285.1,1456.23,1283.49,1244.49,934.052
1125.06,1289.33,1459.6,1287.4,1255.08,941.563
1130.08,1291.86,1462.97,1291.17,1268.95,946.892
1133.47,1293.72,1465.65,1295.1,1282.16,951.165
1140.75,1296.7,1468.26,1297.62,1288.28,947.154
1145.78,1297.38,1468.47,1298.13,1287.1,942.275
1147.89,1299,1469.89,1299.51,1290.01,949.649
1147.22,1301.1,1472.27,1301.93,1296.54,956.277
1147.25,1302.71,1474.12,1303.59,1303.23,960.632
1151.31,1305.08,1475.3,1304.97,1304.03,955.453
1153.19,1305.91,1475.74,1305.25,1300.18,952.369
1153.54,1306.76,1476.21,1305.61,1299.71,958.024
1152.03,1307.76,1477.92,1307.23,1304.98,964.567
1151.76,1308.84,1479.28,1308.53,1310.75,969.482
1157,1311.86,1481.16,1309.83,1311.61,967.636
