1360.58,1233.93,1360.85,1238.92,1221.28,886.585
1361.24,1234.47,1361.4,1239.41,1221.39,885.155
1362.33,1235.79,1362.44,1240.3,1223.65,888.694
1363.81,1237.01,1363.66,1241.05,1225.73,889.972
1364.92,1237.72,1364.76,1241.61,1227.52,890.511
1365.35,1238.59,1365.71,1241.99,1227.59,888.469
1365.72,1238.96,1365.88,1242.17,1226.62,886.898
1365.83,1238.89,1366,1242.2,1226.72,888.906
1366.9,1240.33,1367.17,1242.75,1228.08,890.394
1367.7,1241.03,1367.73,1243.08,1228.76,891.252
